id,url,plant_id,latin_name,phytophthora root rot,determinate habit,plant habit,blossom end shape,calyx constriction,calyx margin,calyx shape,fasciculated,filament color,flowers per axil,fruit corkiness,fruit length,fruit neck constriction,fruit pods per node,fruit position,fruit shape,fruit weight,fruit width,immature fruit color,leaf pubescence,leaf texture,locule number,mature fruit color,node anthocyanin,pedicel position at anthesis,peduncle insertion,seed color,stem anthocyanin,stem color,stem number,stem pubescence,stigma exsertion,days to maturity,accession uniformity,fruit persistance,fruit set,pungency,plant height,plant width,anther color,corolla color,corolla spots,cotyledon color,peduncle length,wall thickness,meloidogyne hapla egg,meloidogyne hapla gall,degree of pungency,bacterial leaf spot,cucumber mosiac virus,tobacco etch virus,tobacco mosaic virus,verticillium wilt,verticillium wilt isolate (vdca59),verticillium wilt isolate (vdcf45),anthocyanin immature fruit,capsaicin content,dihydrocpasaicin content,total capsaicinoid content,percent dry weight,beet curly top virus,phytophthora,dwarfism,flower angle,curly top virus,flower habit,fruit color_phy,fruit diameter,fruit surface,immature color,spines,maturation,leaf surface,male sterility,mosaic virus complex,alfalfa mosaic virus,anthracnose,alpha-linoleic acid (18:3alph),arachidic acid (20:0),behenic acid (22:0),gamma-linoleic acid (18:3gam),linoleic acid (18:2),myristic acid (14:0),oleic acid (18:1),palmitic acid (16:0),palmitoleic acid (16:1),seed oil percentage,stearic acid (18:0),seed shape,seed surface,photoperiod,root knot nematode,southern blight,growth habit,bract length in millimeters,branching index,inflorescence density,terminal inflorescence,hundred seed weight,number of seeds per gram
1047717,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047717,Grif 9294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196533,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1196533,PI 257086,Capsicum chinense Jacq.,,,5.0,1.0,,7.0,2.0,,2.0,2.0,0.0,8.0,,3.0,1.0,6.0,,5.0,2.0,,2.0,3.0,2.0,1.0,5.0,5.0,1.0,,1.0,3.0,3.0,3.0,9.0,,,3.0,1.0,43.0,,4.0,2.0,,1.0,5.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276055,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1276055,PI 368455,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334367,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1334367,PI 439431,Capsicum annuum L.,,,7.0,,,5.0,,,1.0,1.0,0.0,7.8,,,1.0,1.0,6.0,1.39,2.0,,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,7.0,,9.0,,,0.0,,1.0,,,3.0,1.0,,1.0,5.0,,5.0,5.0,,,,,,,,,,,,,18.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127943,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1127943,PI 102881,Capsicum annuum L.,9.0,,,1.0,,5.0,2.0,1.0,1.0,,0.0,15.0,1.0,1.0,1.0,4.0,13.9,7.0,2.0,0.0,3.0,2.0,2.0,1.0,,,1.0,,1.0,,3.0,1.0,5.0,9.0,1.0,5.0,1.0,53.0,40.0,2.0,1.0,,,5.0,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572100,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572100,PI 640452,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266757,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1266757,PI 357441,Capsicum annuum L.,9.0,,,,,,2.0,,,,,13.0,,1.0,1.0,1.0,,4.0,,,,,2.0,,,,,,,,,,1.0,,,5.0,,45.0,37.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906329,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1906329,PI 666580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252591,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1252591,PI 338976,Capsicum annuum L.,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,1.0,,,5.0,,60.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047760,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047760,Grif 9301,Capsicum frutescens L.,,,,3.0,1.0,3.0,1.0,,2.0,,0.0,4.0,,,7.0,4.0,2.4,1.5,3.0,0.0,5.0,2.0,,1.0,,3.0,1.0,,1.0,,0.0,7.0,,9.0,0.0,,1.0,,,3.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906428,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1906428,PI 666517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334152,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1334152,PI 439216,Capsicum annuum L.,7.0,,,,,5.0,,,1.0,1.0,0.0,,,,1.0,4.0,,,2.0,,1.0,,,1.0,,3.0,1.0,,1.0,7.0,,9.0,,,1.0,,1.0,,,3.0,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058183,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058183,PI 585269,Capsicum pubescens Ruiz & Pav.,,,1.0,7.0,,9.0,,,2.0,1.0,0.0,,,,1.0,2.0,,,2.0,,1.0,,2.0,1.0,,4.0,3.0,,1.0,1.0,7.0,5.0,,,,,1.0,,,4.0,5.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151113,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1151113,PI 174124,Capsicum annuum L.,9.0,,9.0,9.0,1.0,7.0,2.0,,1.0,1.0,0.0,8.0,,1.0,1.0,4.0,,5.0,2.0,1.0,3.0,4.0,2.0,1.0,5.0,,1.0,,1.0,1.0,0.0,9.0,5.0,5.0,,4.0,1.0,53.0,,3.0,1.0,,1.0,3.0,,8.0,8.0,5.0,9.0,9.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196612,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1196612,PI 257174,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,,9.0,1.0,,9.0,1.0,,1.0,1.0,0.0,7.0,,1.0,1.0,1.0,3.9,2.0,2.0,0.0,1.0,3.0,2.0,1.0,7.0,1.0,1.0,,1.0,7.0,1.0,5.0,5.0,9.0,0.0,4.0,1.0,80.0,,1.0,1.0,2.0,1.0,9.0,0.2,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906303,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1906303,PI 666420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532039,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1532039,Grif 14041,Capsicum spp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140165,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1140165,PI 162608,Capsicum annuum L.,9.0,1.0,5.0,,,9.0,2.0,,1.0,1.0,0.0,10.0,,1.0,1.0,6.0,,8.0,2.0,0.0,1.0,,2.0,,5.0,,1.0,,,5.0,0.0,5.0,8.0,1.0,,4.0,1.0,42.0,40.0,3.0,1.0,,1.0,,,6.0,6.0,1.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336644,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1336644,PI 441708,Capsicum spp.,,,,,,,2.0,,,,,4.0,,1.0,1.0,6.0,,2.0,,,,,5.0,,,,,,,,,,8.0,,,5.0,,45.0,45.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155869,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1155869,PI 179868,Capsicum annuum L.,3.0,,9.0,1.0,,5.0,1.0,,1.0,1.0,0.0,13.0,,1.0,1.0,1.0,,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,,1.0,1.0,0.0,7.0,8.0,7.0,,4.0,1.0,67.0,,3.0,1.0,,1.0,4.0,,8.0,8.0,5.0,,9.0,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427914,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1427914,PI 532978,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572895,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572895,PI 674457,Capsicum annuum L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180662,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1180662,PI 224447,Capsicum chinense Jacq.,,,,,,,2.0,,,,,6.87,,,9.0,,6.6,2.0,,,,,2.0,,,,,,,,,,8.0,,,5.0,,70.0,80.0,,,,,,,,,5.0,,,,,,,,,50.51,48.91,99.42,19.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103458,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1103458,PI 592826,Capsicum annuum L.,9.0,,9.0,9.0,1.0,9.0,2.0,,1.0,1.0,0.0,6.5,1.0,1.0,5.0,6.0,50.2,4.0,2.0,3.0,9.0,3.0,2.0,1.0,1.0,5.0,1.0,,,9.0,0.0,5.0,8.0,9.0,,9.0,,41.0,23.0,2.0,1.0,,1.0,,0.4,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152909,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1152909,PI 176467,Capsicum annuum L.,9.0,,5.0,,,5.0,2.0,,1.0,1.0,0.0,12.0,,1.0,1.0,4.0,,5.0,,0.0,1.0,2.0,2.0,1.0,1.0,,1.0,,1.0,1.0,0.0,9.0,5.0,1.0,,4.0,1.0,53.0,,3.0,1.0,,1.0,3.0,,9.0,9.0,5.0,9.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333494,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1333494,PI 438558,Capsicum annuum L.,5.0,,,,,,2.0,,,,,6.0,,1.0,1.0,4.0,,3.0,,,,,2.0,,,,,,,,,,5.0,,,5.0,,57.0,50.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906446,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1906446,PI 666534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155140,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1155140,PI 179194,Capsicum annuum L.,6.0,,9.0,,,,2.0,,1.0,1.0,0.0,10.0,1.0,1.0,1.0,1.0,,3.0,2.0,1.0,3.0,2.0,2.0,1.0,,,1.0,,1.0,1.0,0.0,,5.0,5.0,,4.0,1.0,40.0,,3.0,1.0,,1.0,4.0,,8.0,8.0,5.0,9.0,9.0,9.0,9.0,9.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196537,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1196537,PI 257090,Capsicum chinense Jacq.,,,5.0,,,,1.0,,2.0,,0.0,5.0,,3.0,,4.0,1.5,3.0,2.0,,2.0,,2.0,1.0,,,1.0,,,5.0,7.0,9.0,5.0,,0.0,4.0,1.0,50.0,,4.0,2.0,,,5.0,,,,9.0,,,,,,,,,819.19,406.82,1226.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573559,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1573559,PI 640840,Capsicum annuum L.,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472997,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1472997,PI 578026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906301,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1906301,PI 666418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573423,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1573423,PI 640812,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336517,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1336517,PI 441581,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,,,1.0,,7.0,1.0,,,,0.0,6.0,,2.0,,1.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,,1.0,1.0,,1.0,,1.0,,9.0,9.0,0.0,9.0,1.0,90.0,110.0,3.0,,,,5.0,,5.0,5.0,5.0,,,,,,,,,54.9,27.7,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198343,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1198343,PI 260434,Capsicum baccatum L. var. baccatum,,,3.0,1.0,,7.0,1.0,,1.0,1.0,0.0,3.0,,2.0,9.0,4.0,0.7,1.0,3.0,0.0,1.0,2.0,2.0,1.0,9.0,3.0,1.0,1.0,1.0,7.0,1.0,5.0,8.0,5.0,0.0,5.0,1.0,60.0,95.0,1.0,1.0,2.0,1.0,2.0,0.1,5.0,5.0,9.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235125,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1235125,PI 315016,Capsicum chinense Jacq.,,,,,,,2.0,,,,,2.0,,2.0,1.0,,6.1,3.0,,,,,2.0,,,,,,,,,,9.0,,,5.0,,95.0,65.0,,,,,,,,,9.0,,,,,,,,,421.86,168.14,590.0,17.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336610,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1336610,PI 441674,Capsicum spp.,,,,,,,,,,,,5.0,,1.0,,1.0,,2.0,,,,,2.0,,,,,,,,,,8.0,,,5.0,,70.0,80.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336499,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1336499,PI 441563,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,,5.0,2.0,,2.0,2.0,1.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,1.0,7.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,9.0,4.0,1.0,,1.0,5.0,0.0,3.0,5.0,9.0,1.0,5.0,1.0,65.0,80.0,1.0,1.0,2.0,1.0,4.5,0.1,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034567,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034567,PI 635780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046498,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046498,Grif 9080,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373295,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1373295,PI 478359,Capsicum annuum L.,8.0,,,,,,2.0,,,,,8.0,,1.0,1.0,6.0,,7.0,,,,,2.0,,,,,,,,,,5.0,,,9.0,,50.0,50.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048231,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048231,Grif 9371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336534,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1336534,PI 441598,Capsicum chinense Jacq.,,,,,,,2.0,,,,,1.74,,4.0,1.0,,0.7,1.09,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,656.89,445.85,1102.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572748,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572748,PI 653643,Capsicum annuum L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336604,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1336604,PI 441668,Capsicum spp.,,,,,,,1.0,,,,,16.0,,1.0,1.0,1.0,,4.0,,,,,2.0,,,,,,,,,,5.0,,,9.0,,45.0,40.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252655,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1252655,PI 339041,Capsicum annuum L.,9.0,,,,,,1.0,,,,,13.0,,1.0,1.0,1.0,,2.0,,,,,2.0,,,,,,,,,,1.0,,,5.0,,60.0,55.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047964,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047964,Grif 9336,Capsicum frutescens L.,,,9.0,5.0,,1.0,,1.0,1.0,1.0,0.0,1.0,,,9.0,4.0,,0.5,2.0,0.0,5.0,2.0,2.0,,9.0,5.0,1.0,,1.0,1.0,0.0,7.0,,9.0,,9.0,1.0,,,4.0,2.0,,1.0,2.0,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252721,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1252721,PI 339108,Capsicum annuum L.,8.0,,7.0,1.0,,,1.0,,1.0,1.0,0.0,15.0,,1.0,1.0,1.0,,3.0,2.0,,1.0,3.0,2.0,1.0,3.0,5.0,1.0,,1.0,3.0,0.0,9.0,5.0,,0.0,5.0,,41.0,41.0,3.0,1.0,,1.0,5.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157267,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1157267,PI 181864,Capsicum annuum L.,9.0,,,,,,2.0,,,,,17.0,,1.0,1.0,1.0,,5.0,,,,,2.0,,,,,,,,,,5.0,,,4.0,,70.0,40.0,,,,,,,9.0,9.0,5.0,9.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284009,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1284009,PI 379117,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157562,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1157562,PI 182155,Capsicum annuum L.,9.0,,9.0,7.0,,7.0,2.0,,1.0,1.0,0.0,10.0,,1.0,1.0,4.0,,8.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,,1.0,1.0,0.0,9.0,5.0,9.0,,4.0,1.0,60.0,,3.0,1.0,,1.0,3.0,,5.0,5.0,1.0,9.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252680,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1252680,PI 339067,Capsicum annuum L.,9.0,,7.0,,,,2.0,,1.0,1.0,0.0,6.0,,1.0,9.0,6.0,,5.0,2.0,,1.0,3.0,2.0,1.0,7.0,,1.0,,1.0,1.0,0.0,5.0,5.0,,0.0,3.0,,61.0,56.0,3.0,1.0,,1.0,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327758,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1327758,PI 432822,Capsicum annuum L.,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196603,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1196603,PI 257165,Capsicum chinense Jacq.,,,,,,,2.0,,,,,5.0,,3.0,1.0,4.0,3.3,2.0,,,,,2.0,,,,,,,,,,8.0,,,4.0,,45.0,,,,,,,,,,5.0,,,,,,,,,561.92,272.16,834.08,21.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237501,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1237501,PI 319337,Capsicum annuum L.,9.0,,9.0,,,7.0,2.0,,1.0,,0.0,6.0,,1.0,1.0,4.0,,4.0,1.0,,1.0,3.0,2.0,1.0,7.0,5.0,1.0,,1.0,1.0,0.0,9.0,5.0,,0.0,4.0,1.0,101.0,95.0,3.0,1.0,,1.0,5.0,,,,3.0,,,,,,3.0,4.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266759,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1266759,PI 357443,Capsicum annuum L.,9.0,,5.0,,,7.0,1.0,,1.0,,0.0,12.0,,1.0,1.0,,,1.0,2.0,,1.0,,2.0,1.0,,,1.0,,1.0,5.0,1.0,,1.0,,0.0,9.0,1.0,52.0,50.0,3.0,1.0,,1.0,,,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334374,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1334374,PI 439438,Capsicum chinense Jacq.,,,,,,,,,,,,8.82,,,,,7.9,2.23,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.29,38.18,144.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048584,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048584,Grif 9427,Capsicum spp.,,,5.0,1.0,,5.0,,,1.0,1.0,0.0,,,,7.0,1.0,,,2.0,,1.0,,2.0,1.0,,1.0,1.0,,1.0,9.0,0.0,9.0,,,1.0,,1.0,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334423,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1334423,PI 439487,Capsicum chinense Jacq.,,,7.0,5.0,,5.0,2.0,,1.0,,0.0,4.0,,,7.0,5.0,7.2,2.0,2.0,0.0,3.0,3.0,2.0,1.0,7.0,3.0,1.0,,,9.0,1.0,7.0,,9.0,0.0,,1.0,,,1.0,1.0,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209199,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1209199,PI 281299,Capsicum annuum L.,9.0,,7.0,,,,1.0,,1.0,1.0,0.0,3.0,,2.0,9.0,4.0,,1.0,2.0,,1.0,,2.0,1.0,,1.0,1.0,,,5.0,3.0,9.0,5.0,,0.0,7.0,1.0,45.0,,3.0,1.0,,,1.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266901,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1266901,PI 357585,Capsicum annuum L.,,,,,,,2.0,,,,,4.0,,1.0,,6.0,,7.0,,,,,2.0,,,,,,,,,,5.0,,,5.0,,40.0,45.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
