id,url,plant_id,latin_name,phytophthora root rot,plant habit,anther color,blossom end shape,calyx margin,corolla color,cotyledon color,filament color,flowers per axil,fruit corkiness,fruit position,fruit shape,immature fruit color,leaf texture,mature fruit color,node anthocyanin,peduncle insertion,peduncle length,seed color,stem color,stem number,stem pubescence,stigma exsertion,anthocyanin immature fruit,calyx shape,fasciculated,fruit length,fruit pods per node,fruit weight,fruit width,leaf pubescence,locule number,pedicel position at anthesis,days to maturity,accession uniformity,fruit persistance,fruit set,determinate habit,calyx constriction,fruit neck constriction,stem anthocyanin,pungency,plant height,plant width,wall thickness,degree of pungency,meloidogyne hapla egg,meloidogyne hapla gall,male sterility,verticillium wilt isolate (vdca59),verticillium wilt isolate (vdcf45),capsaicin content,dihydrocpasaicin content,total capsaicinoid content,corolla spots,flower angle,percent dry weight,beet curly top virus,alfalfa mosaic virus,dwarfism,bacterial leaf spot,cucumber mosiac virus,phytophthora,verticillium wilt
1048256,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048256,Grif 9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048261,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048261,Grif 9376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048269,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048269,Grif 9377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048274,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048274,Grif 9378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048280,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048280,Grif 9379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048285,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048285,Grif 9380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048294,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048294,Grif 9381,Capsicum spp.,,9.0,3.0,,7.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,,5.0,1.0,1.0,7.0,9.0,9.0,,,,,,,,,,5.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048299,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048299,Grif 9382,Capsicum spp.,,7.0,3.0,,5.0,1.0,1.0,1.0,,0.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048308,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048308,Grif 9383,Capsicum spp.,,7.0,2.0,9.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,9.0,1.0,1.0,1.0,9.0,1.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048311,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048311,Grif 9384,Capsicum spp.,,5.0,2.0,9.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,,9.0,1.0,1.0,1.0,5.0,1.0,7.0,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048320,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048320,Grif 9385,Capsicum spp.,,7.0,,,,1.0,1.0,1.0,1.0,0.0,9.0,,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,1.0,,,,,,,,,5.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048323,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048323,Grif 9386,Capsicum spp.,,7.0,3.0,,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,,1.0,,3.0,9.0,9.0,,,,,,,,,3.0,3.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048332,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048332,Grif 9387,Capsicum spp.,,7.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,5.0,9.0,9.0,,,,,,,,,,5.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048335,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048335,Grif 9388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048344,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048344,Grif 9389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048348,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048348,Grif 9390,Capsicum spp.,,5.0,3.0,,7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,1.0,3.0,5.0,1.0,1.0,3.0,0.0,5.0,,,,,,,,,2.0,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048358,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048358,Grif 9391,Capsicum spp.,,7.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,9.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,9.0,1.0,9.0,,,,,,,,,2.0,7.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048359,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048359,Grif 9392,Capsicum spp.,,7.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,9.0,3.0,9.0,,,,,,,,,,5.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048367,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048367,Grif 9393,Capsicum spp.,,5.0,3.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,9.0,7.0,9.0,,,,,,,,,2.0,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048370,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048370,Grif 9394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048380,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048380,Grif 9395,Capsicum spp.,,9.0,3.0,,3.0,1.0,1.0,1.0,,0.0,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,9.0,9.0,9.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048386,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048386,Grif 9396,Capsicum spp.,,5.0,3.0,,,1.0,1.0,1.0,1.0,0.0,9.0,,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,1.0,,,,,,,,,7.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048394,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048394,Grif 9397,Capsicum spp.,,5.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,0.0,9.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,9.0,7.0,9.0,1.0,,,,,,,,2.0,7.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048397,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048397,Grif 9398,Capsicum spp.,,7.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,9.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,9.0,9.0,9.0,,,,,,,,,2.0,7.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048404,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048404,Grif 9399,Capsicum spp.,,7.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,,5.0,5.0,9.0,,,,,,,,,2.0,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048407,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048407,Grif 9400,Capsicum spp.,,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,7.0,5.0,9.0,,,,,,,,,2.0,5.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048418,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048418,PI 639138,Capsicum spp.,,7.0,4.0,,4.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,,3.0,1.0,1.0,1.0,0.0,,,,,8.0,1.0,20.3,2.75,0.0,2.5,7.0,8.0,,1.0,2.0,,,,1.0,1.0,,,0.2,,,,,,,,,,,4.0,,,,,,,,
1048419,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048419,Grif 9402,Capsicum spp.,,5.0,3.0,,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,0.0,9.0,,,,,,,,,,5.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048430,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048430,Grif 9403,Capsicum spp.,,9.0,3.0,1.0,5.0,1.0,1.0,1.0,,0.0,9.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,5.0,,9.0,,,1.0,,,,,,2.0,7.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048432,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048432,Grif 9404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048443,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048443,Grif 9405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048446,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048446,Grif 9406,Capsicum spp.,,9.0,3.0,,3.0,1.0,1.0,2.0,1.0,0.0,9.0,,2.0,1.0,2.0,1.0,1.0,5.0,1.0,,9.0,3.0,9.0,,,,,,,,,2.0,7.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048456,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048456,Grif 9407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048457,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048457,PI 593514,Capsicum annuum L.,3.0,9.0,3.0,5.0,5.0,1.0,1.0,1.0,,0.0,,4.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,,,,,,,,,2.0,7.0,,,0.0,,,,,,1.0,,,,,,,,4.0,5.0,,,,,,,,,,,,,
1048468,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048468,PI 593516,Capsicum annuum L. var. glabriusculum (Dunal) Heiser & Pickersgill,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,
1048469,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048469,Grif 9410,Capsicum spp.,,9.0,3.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,9.0,,,,,,,,,2.0,5.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048480,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048480,PI 639139,Capsicum spp.,,8.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,9.0,4.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,,1.0,1.0,0.1,0.5,3.0,2.0,9.0,8.0,9.0,0.0,8.0,,,,1.0,1.0,,,0.1,,,,,,,,,,,4.0,,,,,,,,
1048481,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048481,PI 639140,Capsicum spp.,,7.0,4.0,7.0,3.0,1.0,,1.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,6.0,3.5,1.0,1.0,1.0,0.0,,,2.0,,10.5,1.0,38.2,5.5,0.0,4.0,7.0,7.0,9.0,1.0,3.0,,,,,,,,0.4,,,,,,,,,,,4.0,,,,,,,,
1048491,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048491,Grif 9413,Capsicum spp.,,7.0,3.0,3.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,9.0,,,,,,,,,2.0,7.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048495,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048495,PI 639141,Capsicum spp.,,7.0,4.0,7.0,2.0,1.0,,1.0,1.0,0.0,3.0,4.0,1.0,2.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,,,2.0,,10.5,1.0,41.4,4.5,0.0,3.0,9.0,6.0,9.0,1.0,3.0,,,,,,,,0.3,,,,,,,,,,,4.0,,,,,,,,
1048506,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048506,Grif 9415,Capsicum spp.,,7.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,9.0,9.0,9.0,,,,,,,,,,5.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048511,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048511,PI 639142,Capsicum spp.,,5.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,,9.0,,1.0,,5.0,1.0,1.0,0.5,,2.0,6.0,6.0,9.0,1.0,4.0,,,,,1.0,,,0.1,,,,,,,,,,,4.0,,,,,,,,
1048521,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048521,Grif 9417,Capsicum spp.,,7.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,9.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,9.0,3.0,9.0,,,,,,,,,,7.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048524,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048524,Grif 9418,Capsicum annuum L.,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,,43.6,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048534,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048534,Grif 9419,Capsicum spp.,,7.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,5.0,7.0,9.0,,,,,,,,,,1.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048537,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048537,Grif 9420,Capsicum spp.,,5.0,3.0,,3.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,5.0,9.0,9.0,,,,,,,,,,1.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048549,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048549,Grif 9421,Capsicum spp.,,7.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,5.0,9.0,9.0,,,,,,,,,3.0,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048551,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048551,Grif 9422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048564,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048564,PI 639143,Capsicum spp.,,6.0,4.0,3.0,4.0,1.0,,1.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,7.0,3.5,1.0,1.0,2.0,0.0,,,2.0,,8.0,1.0,26.5,4.5,0.0,2.0,9.0,6.0,9.0,1.0,2.0,,1.0,,,1.0,,,0.2,,,,,,,,,,,4.0,,,,,,,,
1048565,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048565,Grif 9424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048574,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048574,PI 639144,Capsicum spp.,,3.0,4.0,,4.0,1.0,,1.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,,,2.0,,8.0,1.0,36.6,4.5,0.0,3.0,6.0,7.0,8.0,1.0,2.0,,1.0,,,1.0,,,0.4,,,,,,,,,,,4.0,,,,,,,,
1048575,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048575,Grif 9426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048584,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048584,Grif 9427,Capsicum spp.,,5.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,7.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,9.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048585,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048585,Grif 9428,Capsicum spp.,,7.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,9.0,3.0,9.0,,,,,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048594,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048594,Grif 9429,Capsicum spp.,,7.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,7.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,9.0,,,,,,,,,,5.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048595,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048595,Grif 9430,Capsicum spp.,,3.0,3.0,1.0,5.0,1.0,1.0,1.0,,0.0,7.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,9.0,3.0,9.0,,,1.0,,,,,,2.0,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048607,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048607,Grif 9431,Capsicum spp.,,5.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,3.0,9.0,,,,,,,,,,5.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048608,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048608,Grif 9432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048617,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048617,Grif 9433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048618,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048618,Grif 9434,Capsicum annuum L.,,,,,,,,,,,,,,,,,,,,,,,,,,,8.52,,49.6,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048627,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048627,Grif 9435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048628,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048628,PI 639145,Capsicum spp.,,5.0,4.0,4.0,3.0,1.0,,1.0,1.0,0.0,1.0,4.0,2.0,1.0,2.0,1.0,8.0,3.0,1.0,1.0,2.0,0.0,,,2.0,,8.0,1.0,40.0,4.5,0.0,2.0,9.0,7.0,9.0,1.0,4.0,,1.0,,,,,,0.3,,,,,,,,,,,4.0,,,,,,,,
1048637,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048637,PI 639146,Capsicum spp.,,5.0,4.0,,2.0,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,2.0,1.0,,3.0,1.0,1.0,1.0,0.0,,,2.0,,8.0,1.0,35.0,4.0,0.0,2.0,7.0,7.0,4.0,1.0,3.0,,1.0,,,1.0,,,0.3,,,,,,,,,,,4.0,,,,,,,,
1048638,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048638,PI 593570,Capsicum annuum L.,9.0,5.0,3.0,5.0,5.0,1.0,1.0,1.0,,0.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,0.0,9.0,,,,,,,,,,,,9.0,0.0,,,,,,1.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
1048647,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048647,PI 593564,Capsicum annuum L.,1.0,9.0,3.0,3.0,5.0,1.0,1.0,1.0,,0.0,7.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,9.0,3.0,9.0,1.0,,,,,,,,,7.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048648,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048648,Grif 9440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048656,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048656,Grif 9441,Capsicum spp.,,7.0,3.0,,5.0,1.0,1.0,1.0,1.0,0.0,,,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,5.0,9.0,9.0,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048657,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048657,Grif 9442,Capsicum spp.,,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,,9.0,9.0,9.0,,,,,,,,,2.0,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048666,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048666,PI 639147,Capsicum spp.,,5.0,4.0,1.0,5.0,2.0,1.0,2.0,1.0,3.0,1.0,5.0,2.0,5.0,2.0,1.0,3.0,2.5,1.0,1.0,7.0,1.0,,1.0,2.0,,3.0,2.0,2.8,1.5,3.0,2.0,7.0,7.0,9.0,1.0,3.0,,1.0,,1.0,1.0,,,0.2,,,,,,,,,,,4.0,,,,,,,,
1048667,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048667,Grif 9444,Capsicum spp.,,9.0,3.0,,7.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,5.0,5.0,1.0,,,,,,,,,,5.0,,,0.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048686,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048686,PI 635808,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053452,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1053452,PI 631129,Capsicum annuum L.,9.0,9.0,,1.0,3.0,,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,0.0,7.0,,1.0,,8.5,1.0,15.0,2.5,0.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1053453,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1053453,PI 631130,Capsicum annuum L.,,5.0,,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,,1.0,,7.5,1.0,14.0,2.5,0.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1053457,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1053457,Grif 1549,Capsicum annuum L.,9.0,7.0,3.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053462,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1053462,Grif 1550,Capsicum annuum L.,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053473,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1053473,Grif 1552,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
