id,url,plant_id,latin_name,phytophthora root rot,determinate habit,dwarfism,plant habit,anthocyanin immature fruit,blossom end shape,calyx constriction,calyx margin,calyx shape,corolla spots,fasciculated,filament color,flowers per axil,fruit corkiness,fruit length,fruit neck constriction,fruit pods per node,fruit position,fruit shape,fruit weight,fruit width,immature fruit color,leaf pubescence,leaf texture,locule number,mature fruit color,node anthocyanin,pedicel position at anthesis,peduncle insertion,seed color,stem anthocyanin,stem color,stem number,stem pubescence,stigma exsertion,days to maturity,accession uniformity,commercial category,fruit persistance,fruit set,male sterility,pungency,plant height,plant width,anther color,corolla color,cotyledon color,peduncle length,wall thickness,meloidogyne hapla egg,meloidogyne hapla gall,degree of pungency,image,bacterial leaf spot,cucumber mosiac virus,tobacco etch virus,tobacco mosaic virus,verticillium wilt,verticillium wilt isolate (vdca59),verticillium wilt isolate (vdcf45),capsaicin content,dihydrocpasaicin content,total capsaicinoid content,error,core subset,percent dry weight,beet curly top virus,phytophthora,flower angle,curly top virus,flower habit,fruit color_phy,fruit diameter,fruit surface,immature color,spines,maturation,leaf surface,differential host sets,mosaic virus complex,alfalfa mosaic virus,anthracnose,alpha-linoleic acid (18:3alph),arachidic acid (20:0),behenic acid (22:0),gamma-linoleic acid (18:3gam),linoleic acid (18:2),myristic acid (14:0),oleic acid (18:1),palmitic acid (16:0),palmitoleic acid (16:1),seed oil percentage,stearic acid (18:0),seed shape,seed surface,photoperiod,root knot nematode,southern blight,growth habit,adult stem color,blade pigmentation,bract length in millimeters,branching index,flower color,inflorescence density,inflorescence shape,petiole pigmentation,sex type,terminal inflorescence,hundred seed weight,number of seeds per gram
1319951,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1319951,PI 424732,Capsicum baccatum L.,,1 - AT LEAST 75% OF FRUITS MATURE AT ONCE,0 - ABSENT,9 - TALL OR UPRIGHT,0 - ABSENT,9 - SUNKEN,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",1 - CUP SHAPED,2 - YELLOW,0 - ABSENT,1 - WHITE,M,0 - NONE,4,0 - ABSENT,M,1 - PENDANT,6 - BELL,17.2,5,2 - GREEN,3 - SPARSE,"3 - (1 = SMOOTH, 9 = CURLED)",3,2 - RED,0 - ABSENT,9 - ERECT,"3 - (1 = PROTRUDED, 9 = INSERTED)",1 - STRAW,0 - ABSENT,1 - GREEN,"5 - (1 = SINGLE, 9 = MULTIPLE)",3 - SPARSE,"3 - (1 = INSERTED, 9 = EXSERTED)",8 - LATE,9 - HIGH (ALL UNIFORM),NONE - NONE,0 - SEPARATING CALYX (HAS Sp GENE),9 - HIGH,0 - ABSENT,1 - PRESENT,,,1 - YELLOW,1 - WHITE OR PALE YELLOW,1 - GREEN,5,0.3,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,3 - 46-90 DEGREES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572094,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572094,PI 640446,Capsicum annuum L.,"3 - Brown roots, slight stunting, very small lesions on stems or small water-soaked lesions at base of stem, browning of primary root",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445635,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1445635,PI 550699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048575,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048575,Grif 9426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266884,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1266884,PI 357568,Capsicum annuum L.,"8 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,,,,,,,2 - SAUCER SHAPED,,,,,,11,,1.0,1 - PENDANT,1 - ELONGATE,,2,,,,,2 - RED,,,,,,,,,,5 - MEDIUM,,CHL - CHILI,,"5 - (1 = LOW,  9 = HIGH)",,,55,30,,,,,,,,9 - VERY PUNGENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277390,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1277390,PI 370375,Capsicum annuum L.,"8 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",1 - AT LEAST 75% OF FRUITS MATURE AT ONCE,0 - ABSENT,9 - TALL OR UPRIGHT,0 - ABSENT,1 - POINTED,1 - PRESENT,"3 - (1 = SMOOTH, 9 = SERRATE)",2 - SAUCER SHAPED,0 - ABSENT,1 - PRESENT,1 - WHITE,3,"3 - (0 = NONE, 9 = HIGH)",12,0 - ABSENT,1.0,1 - PENDANT,4 - CONIC,75,3,3 - GREEN YELLOW,0 - GLABROUS,1 - SMOOTH,3,2 - RED,1 - PRESENT,1 - PENDANT,"4 - (1 = PROTRUDED, 9 = INSERTED)",1 - STRAW,1 - PRESENT,1 - GREEN,1 - SINGLE,0 - GLABROUS,"3 - (1 = INSERTED, 9 = EXSERTED)",1 - EARLY,"7 - (1 = LOW - NONE UNIFORM, HIGH - ALL UNIFORM)",PAP - PAPRIKA,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),9 - HIGH,0 - ABSENT,0 - ABSENT,55,60,,,1 - GREEN,,,,,1 - SWEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157167,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1157167,PI 181733,Capsicum annuum L.,"8 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",0 - ABSENT,,"5 - COMPACT, HEIGHT = WIDTH",0 - ABSENT,M - MIXED,0 - ABSENT,M - MIXED,2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,12,0 - ABSENT,1.0,1 - PENDANT,1 - ELONGATE,,4,M - MIXED,,1 - SMOOTH,,2 - RED,1 - PRESENT,,M - MIXED,1 - STRAW,,1 - GREEN,1 - SINGLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,5 - MEDIUM,,CHL - CHILI,,"4 - (1 = LOW,  9 = HIGH)",,0 - ABSENT,75,,3 - BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,5,,8 - 66% to 80% visible egg masses present on root system,8 - 66% to 80% of root system galled,5 - PUNGENT,,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,,,,,,,,,,,,,,1 - 0-50% Resistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488444,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1488444,PI 653675,Capsicum chinense Jacq.,,,0 - ABSENT,9 - TALL OR UPRIGHT,0 - ABSENT,5 - BLUNT,0 - ABSENT,9 - SERRATE,1 - CUP SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,2,1 - PRESENT,1.0,1 - PENDANT,2 - OBLATE,12,1.8,2 - GREEN,0 - GLABROUS,9 - CURLED,3,3 - BROWN,0 - ABSENT,9 - ERECT,5 - FLAT,1 - STRAW,0 - ABSENT,,9 - MULTIPLE,0 - GLABROUS,9 - EXSERTED,9 - VERY LATE,9 - HIGH (ALL UNIFORM),MIX - MIXED,,1 - LOW,0 - ABSENT,1 - PRESENT,41,36,4 - PURPLE,1 - WHITE OR PALE YELLOW,,,0.1,,,5 - PUNGENT,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,"Y - YES, ACCESSION IS PART OF THE CORE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047888,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047888,Grif 9323,Capsicum frutescens L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572429,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572429,PI 640601,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047961,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047961,PI 661076,Capsicum annuum L.,,0 - ABSENT,0 - ABSENT,9 - TALL OR UPRIGHT,,,,,,0 - ABSENT,0 - ABSENT,1 - WHITE,1,,3.97,,,,,16.3,3.65,,"7 - (0 = GLABROUS, 9 = EXCESSIVE)","5 - (1 = SMOOTH, 9 = CURLED)",,,1 - PRESENT,"5 - (1 = PENDANT, 9 = ERECT)",,,,1 - GREEN,1 - SINGLE,9 - EXCESSIVE,"7 - (1 = INSERTED, 9 = EXSERTED)",,,,,,0 - ABSENT,,,,4 - PURPLE,2 - GREEN WHITE,1 - GREEN,,,,,,PLANT - Image of plant,,,,,,4 - 76 to 100% discoloration in the absence of foliar symptoms,5 - 100% discoloration and the presence of foliar symptoms typical of Verticillium wilt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515308,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1515308,PI 593520,Capsicum annuum L.,"6 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9 - 81% to 100% visible egg masses present on root system,9 - 81% to 100% of root system galled,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,4 - 76 to 100% discoloration in the absence of foliar symptoms,5 - 100% discoloration and the presence of foliar symptoms typical of Verticillium wilt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252686,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1252686,PI 339073,Capsicum annuum L.,,,,"3 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",0 - ABSENT,9 - SUNKEN,0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,8,0 - ABSENT,1.0,9 - ERECT,6 - BELL,46.4,6,2 - GREEN,,1 - SMOOTH,,2 - RED,1 - PRESENT,"7 - (1 = PENDANT, 9 = ERECT)",M - MIXED,1 - STRAW,,1 - GREEN,"3 - (1 = SINGLE, 9 = MULTIPLE)",0 - GLABROUS,1 - INSERTED,1 - EARLY,,BEL - BELL,0 - SEPARATING CALYX (HAS Sp GENE),"3 - (1 = LOW,  9 = HIGH)",,0 - ABSENT,55,60,3 - BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,5,,,,1 - SWEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572483,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572483,PI 640635,Capsicum annuum L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266955,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1266955,PI 357639,Capsicum annuum L.,9 - Dead plants,,,9 - TALL OR UPRIGHT,0 - ABSENT,1 - POINTED,0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,12,0 - ABSENT,1.0,1 - PENDANT,1 - ELONGATE,,2,M - MIXED,,1 - SMOOTH,M,2 - RED,1 - PRESENT,"7 - (1 = PENDANT, 9 = ERECT)",M - MIXED,1 - STRAW,,1 - GREEN,1 - SINGLE,0 - GLABROUS,9 - EXSERTED,5 - MEDIUM,,PAP - PAPRIKA,0 - SEPARATING CALYX (HAS Sp GENE),"5 - (1 = LOW,  9 = HIGH)",,1 - PRESENT,50,40,3 - BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,5,,,,1 - SWEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164569,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1164569,PI 193470,Capsicum frutescens L.,,,,9 - TALL OR UPRIGHT,0 - ABSENT,1 - POINTED,0 - ABSENT,M - MIXED,1 - CUP SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,,0 - NONE,3,M - MIXED,2.0,9 - ERECT,1 - ELONGATE,,1,2 - GREEN,,1 - SMOOTH,,2 - RED,1 - PRESENT,M - MIXED,1 - PROTRUDED,1 - STRAW,,1 - GREEN,M - MIXED,M - MIXED,M - MIXED,1 - EARLY,,TAB - TABASCO,M - Mixed,"3 - (1 = LOW,  9 = HIGH)",,1 - PRESENT,57,,M - MIXED,1 - WHITE OR PALE YELLOW,1 - GREEN,,,,,5 - PUNGENT,PLANT - Image of plant,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201845,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1201845,PI 268373,Capsicum annuum L.,9 - Dead plants,,,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",0 - ABSENT,5 - BLUNT,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,5,0 - ABSENT,1.0,1 - PENDANT,4 - CONIC,,3,2 - GREEN,,1 - SMOOTH,3,2 - RED,1 - PRESENT,"3 - (1 = PENDANT, 9 = ERECT)",5 - FLAT,1 - STRAW,,1 - GREEN,"5 - (1 = SINGLE, 9 = MULTIPLE)",3 - SPARSE,9 - EXSERTED,1 - EARLY,,PAP - PAPRIKA,0 - SEPARATING CALYX (HAS Sp GENE),"5 - (1 = LOW,  9 = HIGH)",,1 - PRESENT,36,,3 - BLUE,1 - WHITE OR PALE YELLOW,,1,,,,5 - PUNGENT,,,,,,,,,,,,,,,,,,1 - 0-50% Resistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150045,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1150045,PI 172772,Capsicum annuum L.,9 - Dead plants,0 - ABSENT,0 - ABSENT,"5 - COMPACT, HEIGHT = WIDTH",0 - ABSENT,1 - POINTED,0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,8,0 - ABSENT,1.0,1 - PENDANT,4 - CONIC,,2,2 - GREEN,0 - GLABROUS,"3 - (1 = SMOOTH, 9 = CURLED)",,2 - RED,1 - PRESENT,"5 - (1 = PENDANT, 9 = ERECT)",M - MIXED,1 - STRAW,,,1 - SINGLE,0 - GLABROUS,5 - SAME LEVEL,5 - MEDIUM,"5 - (1 = LOW - NONE UNIFORM, HIGH - ALL UNIFORM)",CHL - CHILI,,"4 - (1 = LOW,  9 = HIGH)",0 - ABSENT,1 - PRESENT,38,40,3 - BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,3,,5 - 26% to 35% visible egg masses present on root system,5 - 26% to 35% of root system galled,5 - PUNGENT,,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058089,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058089,PI 585249,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,0 - ABSENT,,"5 - COMPACT, HEIGHT = WIDTH",0 - ABSENT,M - MIXED,0 - ABSENT,9 - SERRATE,1 - CUP SHAPED,3 - GREEN YELLOW,0 - ABSENT,1 - WHITE,1,0 - NONE,6,0 - ABSENT,1,1 - PENDANT,M - MIXED,6.6,2,3 - GREEN YELLOW,0 - GLABROUS,1 - SMOOTH,M,2 - RED,1 - PRESENT,"7 - (1 = PENDANT, 9 = ERECT)",1 - PROTRUDED,1 - STRAW,1 - PRESENT,M - MIXED,9 - MULTIPLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,,9 - HIGH (ALL UNIFORM),CHL - CHILI,0 - SEPARATING CALYX (HAS Sp GENE),"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,1 - PRESENT,,,1 - YELLOW,1 - WHITE OR PALE YELLOW,1 - GREEN,9,0.2,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,133.9,32.6,166.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906326,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1906326,PI 666443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218237,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1218237,PI 288301,Capsicum annuum L.,9 - Dead plants,,,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",0 - ABSENT,1 - POINTED,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",1 - CUP SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,4,0 - ABSENT,2.0,1 - PENDANT,4 - CONIC,,2,2 - GREEN,,1 - SMOOTH,2,2 - RED,1 - PRESENT,"3 - (1 = PENDANT, 9 = ERECT)",1 - PROTRUDED,1 - STRAW,,1 - GREEN,9 - MULTIPLE,3 - SPARSE,9 - EXSERTED,8 - LATE,,TAB - TABASCO,0 - SEPARATING CALYX (HAS Sp GENE),"5 - (1 = LOW,  9 = HIGH)",,1 - PRESENT,65,,3 - BLUE,1 - WHITE OR PALE YELLOW,,5,,,,5 - PUNGENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647004,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1647004,PI 659099,Capsicum annuum L.,,,,,0 - ABSENT,,0 - ABSENT,,,0 - ABSENT,0 - ABSENT,,1,"1 - (0 = NONE, 9 = HIGH)",12.85,,,1 - PENDANT,,34,3.69,,,,2,2 - RED,,,,,,,,,,,,,,,,,,,3 - BLUE,1 - WHITE OR PALE YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285326,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1285326,PI 380521,Capsicum annuum L.,"8 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,,9 - TALL OR UPRIGHT,0 - ABSENT,5 - BLUNT,0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,,0 - ABSENT,,1 - PENDANT,2 - OBLATE,,,1 - DARK GREEN,,1 - SMOOTH,3,2 - RED,1 - PRESENT,1 - PENDANT,1 - PROTRUDED,1 - STRAW,,1 - GREEN,9 - MULTIPLE,9 - EXCESSIVE,9 - EXSERTED,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,1 - PRESENT,,,M - MIXED,1 - WHITE OR PALE YELLOW,1 - GREEN,5,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,4 - 76 to 100% discoloration in the absence of foliar symptoms,5 - 100% discoloration and the presence of foliar symptoms typical of Verticillium wilt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135615,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1135615,PI 142838,Capsicum annuum L.,9 - Dead plants,,,,,,,,1 - CUP SHAPED,,,,,,4,,1.0,1 - PENDANT,1 - ELONGATE,,1,,,,,2 - RED,,,,,,,,,,8 - LATE,,TAB - TABASCO,,"5 - (1 = LOW,  9 = HIGH)",,,27,,,,,,,2 - 1% to 3% visible egg masses present on root system,2 - 1% to 3% of root system galled,5 - PUNGENT,,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,,,9 - SUSCEPTIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159234,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1159234,PI 183923,Capsicum annuum L.,,0 - ABSENT,0 - ABSENT,9 - TALL OR UPRIGHT,0 - ABSENT,M - MIXED,0 - ABSENT,"3 - (1 = SMOOTH, 9 = SERRATE)",2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,3,0 - ABSENT,1.0,9 - ERECT,1 - ELONGATE,,1,2 - GREEN,3 - SPARSE,"5 - (1 = SMOOTH, 9 = CURLED)",3,5 - ORANGE,1 - PRESENT,9 - ERECT,5 - FLAT,1 - STRAW,,1 - GREEN,1 - SINGLE,3 - SPARSE,9 - EXSERTED,8 - LATE,"5 - (1 = LOW - NONE UNIFORM, HIGH - ALL UNIFORM)",TAB - TABASCO,,"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,1 - PRESENT,90,,3 - BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,3,,,,5 - PUNGENT,,,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,,,,,,,,,,9 - SUSCEPTIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084318,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1084318,PI 635813,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293659,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1293659,PI 390973,Capsicum annuum L.,9 - Dead plants,,,,,,,,2 - SAUCER SHAPED,,,,,,10,,1.0,M - MIXED,6 - BELL,,6,,,,,2 - RED,,,,,,,,,,5 - MEDIUM,,BEL - BELL,,"5 - (1 = LOW,  9 = HIGH)",,,80,70,,,,,,,,1 - SWEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209238,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1209238,PI 281359,Capsicum annuum L.,9 - Dead plants,,0 - ABSENT,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",0 - ABSENT,1 - POINTED,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",1 - CUP SHAPED,0 - ABSENT,1 - PRESENT,M - MIXED,1,0 - NONE,5,0 - ABSENT,1.0,M - MIXED,1 - ELONGATE,1.8,1,2 - GREEN,0 - GLABROUS,"3 - (1 = SMOOTH, 9 = CURLED)",2,2 - RED,1 - PRESENT,"7 - (1 = PENDANT, 9 = ERECT)",1 - PROTRUDED,1 - STRAW,0 - ABSENT,1 - GREEN,"7 - (1 = SINGLE, 9 = MULTIPLE)",3 - SPARSE,9 - EXSERTED,5 - MEDIUM,"7 - (1 = LOW - NONE UNIFORM, HIGH - ALL UNIFORM)",TAB - TABASCO,0 - SEPARATING CALYX (HAS Sp GENE),"6 - (1 = LOW,  9 = HIGH)",,1 - PRESENT,45,70,3 - BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,5,,,,5 - PUNGENT,FRUIT-PLANT - Image of fruit on the plant,,,,,,5 - 100% discoloration and the presence of foliar symptoms typical of Verticillium wilt,2 - 26 to 50% of the vascular tissue exhibiting discoloration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373290,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1373290,PI 478354,Capsicum annuum L.,,,,,,,,,1 - CUP SHAPED,,,,,,17,,1.0,1 - PENDANT,1 - ELONGATE,,2,,,,,2 - RED,,,,,,,,,,5 - MEDIUM,,CAY - CAYENNE,,9 - HIGH,,,44,44,,,,,,,,9 - VERY PUNGENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401373,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1401373,PI 506437,Capsicum annuum L.,"6 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,0 - ABSENT,,0 - ABSENT,M - MIXED,1 - PRESENT,"5 - (1 = SMOOTH, 9 = SERRATE)",2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,,0 - NONE,9,0 - ABSENT,1.0,1 - PENDANT,6 - BELL,55,5,3 - GREEN YELLOW,0 - GLABROUS,"3 - (1 = SMOOTH, 9 = CURLED)",M,2 - RED,1 - PRESENT,"5 - (1 = PENDANT, 9 = ERECT)",,1 - STRAW,0 - ABSENT,1 - GREEN,,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,5 - MEDIUM,"5 - (1 = LOW - NONE UNIFORM, HIGH - ALL UNIFORM)",BEL - BELL,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),1 - LOW,,0 - ABSENT,50,30,3 - BLUE,1 - WHITE OR PALE YELLOW,,5,,6 - 36% to 50% visible egg masses present on root system,6 - 36% to 50% of root system galled,5 - PUNGENT,FRUIT-PLANT - Image of fruit on the plant,,,,,,,,,,,,"Y - YES, ACCESSION IS PART OF THE CORE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
