id,url,plant_id,latin_name,phytophthora root rot,determinate habit,plant habit,anther color,anthocyanin immature fruit,blossom end shape,calyx constriction,calyx margin,corolla color,corolla spots,cotyledon color,fasciculated,filament color,flowers per axil,fruit corkiness,fruit neck constriction,fruit position,fruit shape,immature fruit color,leaf texture,mature fruit color,node anthocyanin,peduncle insertion,peduncle length,seed color,stem color,stem number,stem pubescence,stigma exsertion,pungency,dwarfism,calyx shape,fruit length,fruit pods per node,fruit weight,fruit width,leaf pubescence,locule number,pedicel position at anthesis,stem anthocyanin,days to maturity,accession uniformity,commercial category,fruit persistance,fruit set,male sterility,core subset,image,error,plant height,plant width,wall thickness,degree of pungency,meloidogyne hapla egg,meloidogyne hapla gall,verticillium wilt isolate (vdca59),verticillium wilt isolate (vdcf45),capsaicin content,dihydrocpasaicin content,total capsaicinoid content,flower angle,percent dry weight,beet curly top virus,alfalfa mosaic virus,bacterial leaf spot,cucumber mosiac virus,phytophthora,verticillium wilt
1047175,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047175,Grif 9201,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,0 - ABSENT,"5 - COMPACT, HEIGHT = WIDTH",1 - YELLOW,0 - ABSENT,1 - POINTED,0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,2 - YELLOW,1 - GREEN,1 - PRESENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,1 - ELONGATE,2 - GREEN,1 - SMOOTH,5 - ORANGE,0 - ABSENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",3.5,1 - STRAW,1 - GREEN,"7 - (1 = SINGLE, 9 = MULTIPLE)","1 - (0 = GLABROUS, 9 = EXCESSIVE)","3 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,,1 - CUP SHAPED,11,1,15.8,2,0 - GLABROUS,3,9 - ERECT,0 - ABSENT,8 - LATE,9 - HIGH (ALL UNIFORM),CAY - CAYENNE,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,0.3,,,,,,,,,,,,,,,,
1047178,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047178,Grif 9202,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,0 - ABSENT,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",1 - YELLOW,0 - ABSENT,1 - POINTED,0 - ABSENT,9 - SERRATE,1 - WHITE OR PALE YELLOW,2 - YELLOW,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,1 - ELONGATE,2 - GREEN,1 - SMOOTH,5 - ORANGE,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",9,1 - STRAW,1 - GREEN,9 - MULTIPLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",1 - INSERTED,1 - PRESENT,,1 - CUP SHAPED,11,1,16.9,2,0 - GLABROUS,M,"7 - (1 = PENDANT, 9 = ERECT)",1 - PRESENT,,9 - HIGH (ALL UNIFORM),CAY - CAYENNE,0 - SEPARATING CALYX (HAS Sp GENE),"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,0.2,,,,,,,,,,,,,,,,
1047185,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047185,Grif 9203,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,0 - ABSENT,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",1 - YELLOW,0 - ABSENT,1 - POINTED,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,2 - YELLOW,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,1 - ELONGATE,2 - GREEN,1 - SMOOTH,5 - ORANGE,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",9,1 - STRAW,1 - GREEN,9 - MULTIPLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",1 - INSERTED,1 - PRESENT,,1 - CUP SHAPED,12,1,14.2,2,0 - GLABROUS,M,M - MIXED,1 - PRESENT,,9 - HIGH (ALL UNIFORM),CAY - CAYENNE,0 - SEPARATING CALYX (HAS Sp GENE),"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,0.3,,,,,,,,,,,,,,,,
1047188,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047188,Grif 9204,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,0 - ABSENT,"5 - COMPACT, HEIGHT = WIDTH",2 - YELLOW/BLUE,0 - ABSENT,1 - POINTED,0 - ABSENT,"3 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,2 - YELLOW,1 - GREEN,1 - PRESENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,1 - ELONGATE,3 - GREEN YELLOW,1 - SMOOTH,5 - ORANGE,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",4.5,1 - STRAW,1 - GREEN,"7 - (1 = SINGLE, 9 = MULTIPLE)","1 - (0 = GLABROUS, 9 = EXCESSIVE)","3 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,,1 - CUP SHAPED,11,1,14,2.5,0 - GLABROUS,4,9 - ERECT,0 - ABSENT,8 - LATE,9 - HIGH (ALL UNIFORM),CAY - CAYENNE,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,0.3,,,,,,,,,,,,,,,,
1047197,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047197,PI 659105,Capsicum baccatum L.,,0 - ABSENT,"5 - COMPACT, HEIGHT = WIDTH",3 - BLUE,0 - ABSENT,1 - POINTED,0 - ABSENT,"3 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,2 - YELLOW,1 - GREEN,0 - ABSENT,1 - WHITE,1,"1 - (0 = NONE, 9 = HIGH)",0 - ABSENT,1 - PENDANT,1 - ELONGATE,3 - GREEN YELLOW,1 - SMOOTH,4 - YELLOW,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",5,1 - STRAW,1 - GREEN,9 - MULTIPLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,1 - PRESENT,,1 - CUP SHAPED,9.7,1,20.1,2.32,0 - GLABROUS,3,9 - ERECT,1 - PRESENT,,9 - HIGH (ALL UNIFORM),CAY - CAYENNE,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,0.3,,,,,,,,,,,,,,,,
1047200,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047200,PI 653670,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,0 - ABSENT,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",1 - YELLOW,0 - ABSENT,M - MIXED,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,2 - YELLOW,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,M - MIXED,2 - GREEN,1 - SMOOTH,5 - ORANGE,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",9,1 - STRAW,1 - GREEN,9 - MULTIPLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",1 - INSERTED,1 - PRESENT,,1 - CUP SHAPED,9.91,1,169.6,2.72,0 - GLABROUS,M,M - MIXED,1 - PRESENT,,9 - HIGH (ALL UNIFORM),CAY - CAYENNE,0 - SEPARATING CALYX (HAS Sp GENE),"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,0.3,,,,,,,,,,,,,,,,
1047209,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047209,PI 688672,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,0 - ABSENT,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",1 - YELLOW,0 - ABSENT,1 - POINTED,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,2 - YELLOW,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,1 - ELONGATE,2 - GREEN,1 - SMOOTH,5 - ORANGE,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",9,1 - STRAW,1 - GREEN,9 - MULTIPLE,3 - SPARSE,M - MIXED,1 - PRESENT,,1 - CUP SHAPED,8.75,1,8.3,1.98,0 - GLABROUS,M,"7 - (1 = PENDANT, 9 = ERECT)",1 - PRESENT,,9 - HIGH (ALL UNIFORM),CAY - CAYENNE,0 - SEPARATING CALYX (HAS Sp GENE),"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,0.3,,,,,,,,,,,,,,,,
1047212,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047212,PI 688674,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,0 - ABSENT,"5 - COMPACT, HEIGHT = WIDTH",1 - YELLOW,0 - ABSENT,1 - POINTED,0 - ABSENT,"3 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,2 - YELLOW,1 - GREEN,1 - PRESENT,1 - WHITE,1,0 - NONE,M - MIXED,1 - PENDANT,1 - ELONGATE,3 - GREEN YELLOW,1 - SMOOTH,5 - ORANGE,0 - ABSENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",4,1 - STRAW,1 - GREEN,9 - MULTIPLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)","3 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,,1 - CUP SHAPED,8.16,1,7.8,1.78,0 - GLABROUS,3,9 - ERECT,1 - PRESENT,,9 - HIGH (ALL UNIFORM),CAY - CAYENNE,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,0.2,,,,,,,,,,,,,,,,
1047225,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047225,Grif 9210,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,0 - ABSENT,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",1 - YELLOW,0 - ABSENT,1 - POINTED,0 - ABSENT,"3 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,2 - YELLOW,1 - GREEN,1 - PRESENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,1 - ELONGATE,2 - GREEN,1 - SMOOTH,5 - ORANGE,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",5,1 - STRAW,1 - GREEN,9 - MULTIPLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)","3 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,,1 - CUP SHAPED,10.39,1,19.3,2.61,0 - GLABROUS,4,9 - ERECT,1 - PRESENT,,9 - HIGH (ALL UNIFORM),CAY - CAYENNE,0 - SEPARATING CALYX (HAS Sp GENE),"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,0.3,,,,,,,,,,,,,,,,
1047235,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047235,Grif 9211,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,0 - ABSENT,9 - TALL OR UPRIGHT,1 - YELLOW,0 - ABSENT,1 - POINTED,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,2 - YELLOW,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,4 - CONIC,3 - GREEN YELLOW,"5 - (1 = SMOOTH, 9 = CURLED)",5 - ORANGE,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",6,1 - STRAW,1 - GREEN,1 - SINGLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",1 - INSERTED,1 - PRESENT,0 - ABSENT,1 - CUP SHAPED,18,1,13.4,5,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",2,9 - ERECT,1 - PRESENT,,9 - HIGH (ALL UNIFORM),CAY - CAYENNE,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),1 - LOW,0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,0.4,,,,,,,,,,,,,,,,
1047239,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047239,Grif 9212,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,0 - ABSENT,9 - TALL OR UPRIGHT,1 - YELLOW,0 - ABSENT,1 - POINTED,1 - PRESENT,"7 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,2 - YELLOW,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,4 - CONIC,3 - GREEN YELLOW,"7 - (1 = SMOOTH, 9 = CURLED)",5 - ORANGE,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",6,1 - STRAW,1 - GREEN,1 - SINGLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,1 - PRESENT,0 - ABSENT,1 - CUP SHAPED,10,1,15.7,3,3 - SPARSE,3,9 - ERECT,1 - PRESENT,,9 - HIGH (ALL UNIFORM),CAY - CAYENNE,0 - SEPARATING CALYX (HAS Sp GENE),"3 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,0.2,,,,,,,,,,,,,,,,
1047248,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047248,Grif 9213,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,,"5 - COMPACT, HEIGHT = WIDTH",1 - YELLOW,0 - ABSENT,1 - POINTED,0 - ABSENT,"3 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,2 - YELLOW,1 - GREEN,1 - PRESENT,1 - WHITE,1,0 - NONE,1 - PRESENT,1 - PENDANT,1 - ELONGATE,3 - GREEN YELLOW,1 - SMOOTH,2 - RED,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",4.5,1 - STRAW,1 - GREEN,,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,1 - PRESENT,0 - ABSENT,1 - CUP SHAPED,11,1,14.5,2,0 - GLABROUS,3,9 - ERECT,0 - ABSENT,8 - LATE,9 - HIGH (ALL UNIFORM),CHL - CHILI,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),"7 - (1 = LOW,  9 = HIGH)",0 - ABSENT,"Y - YES, ACCESSION IS PART OF THE CORE",HARVESTED-FRUIT - Image of harvested fruit,,,,0.2,,,,,,22.2,10.7,32.9,,,,,,,,
1047253,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047253,PI 660972,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,0 - ABSENT,9 - TALL OR UPRIGHT,1 - YELLOW,0 - ABSENT,1 - POINTED,1 - PRESENT,"7 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,2 - YELLOW,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,4 - CONIC,3 - GREEN YELLOW,"7 - (1 = SMOOTH, 9 = CURLED)",5 - ORANGE,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",6,1 - STRAW,1 - GREEN,1 - SINGLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",1 - INSERTED,1 - PRESENT,0 - ABSENT,1 - CUP SHAPED,7,1,19.1,2.5,3 - SPARSE,4,"7 - (1 = PENDANT, 9 = ERECT)",1 - PRESENT,,9 - HIGH (ALL UNIFORM),CAY - CAYENNE,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),"7 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,0.2,,,,,,,,,,,,,,,,
1047259,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047259,Grif 9215,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,0 - ABSENT,"5 - COMPACT, HEIGHT = WIDTH",1 - YELLOW,0 - ABSENT,1 - POINTED,0 - ABSENT,"3 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,2 - YELLOW,1 - GREEN,1 - PRESENT,1 - WHITE,1,0 - NONE,M - MIXED,1 - PENDANT,1 - ELONGATE,3 - GREEN YELLOW,1 - SMOOTH,5 - ORANGE,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",4.5,1 - STRAW,1 - GREEN,9 - MULTIPLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)","3 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,,1 - CUP SHAPED,10.83,1,17.5,2.57,0 - GLABROUS,4,9 - ERECT,1 - PRESENT,,9 - HIGH (ALL UNIFORM),CAY - CAYENNE,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,0.2,,,,,,,,,,,,,,,,
1047263,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047263,PI 639658,Capsicum frutescens L.,,0 - ABSENT,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",2 - YELLOW/BLUE,0 - ABSENT,1 - POINTED,0 - ABSENT,"3 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,2 - YELLOW,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,1 - ELONGATE,3 - GREEN YELLOW,1 - SMOOTH,2 - RED,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",5,1 - STRAW,1 - GREEN,"4 - (1 = SINGLE, 9 = MULTIPLE)","4 - (0 = GLABROUS, 9 = EXCESSIVE)","7 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,0 - ABSENT,2 - SAUCER SHAPED,6,1,8.3,2.5,"4 - (0 = GLABROUS, 9 = EXCESSIVE)",4,9 - ERECT,0 - ABSENT,"7 - (1 = EARLY, 9 = VERY LATE)",9 - HIGH (ALL UNIFORM),CHL - CHILI,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),"4 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,,,,,0.1,,,,,,,,,3 - 46-90 DEGREES,,,,,,,
1047271,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047271,PI 688675,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,0 - ABSENT,"5 - COMPACT, HEIGHT = WIDTH",1 - YELLOW,0 - ABSENT,1 - POINTED,0 - ABSENT,"3 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,2 - YELLOW,1 - GREEN,1 - PRESENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,1 - ELONGATE,3 - GREEN YELLOW,1 - SMOOTH,5 - ORANGE,1 - PRESENT,"2 - (1 = PROTRUDED, 9 = INSERTED)",4.5,1 - STRAW,1 - GREEN,9 - MULTIPLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,1 - PRESENT,,1 - CUP SHAPED,11,1,13.9,2,0 - GLABROUS,4,9 - ERECT,1 - PRESENT,,9 - HIGH (ALL UNIFORM),CAY - CAYENNE,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,"Y - YES, ACCESSION IS PART OF THE CORE",HARVESTED-FRUIT - Image of harvested fruit,,,,0.2,,,,,,,,,,,,,,,,
1047282,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047282,Grif 9219,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,0 - ABSENT,"5 - COMPACT, HEIGHT = WIDTH",1 - YELLOW,0 - ABSENT,M - MIXED,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,2 - YELLOW,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,M - MIXED,M - MIXED,2 - GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",9,1 - STRAW,1 - GREEN,9 - MULTIPLE,0 - GLABROUS,M - MIXED,1 - PRESENT,,1 - CUP SHAPED,5,1,2,1,0 - GLABROUS,M,"7 - (1 = PENDANT, 9 = ERECT)",1 - PRESENT,,9 - HIGH (ALL UNIFORM),TAB - TABASCO,0 - SEPARATING CALYX (HAS Sp GENE),"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,0.1,,,,,,,,,,,,,,,,
1047287,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047287,Grif 9220,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,0 - ABSENT,9 - TALL OR UPRIGHT,1 - YELLOW,0 - ABSENT,"3 - (1 = POINTED, 9 = SUNKEN)",0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,2 - YELLOW,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,4 - CONIC,2 - GREEN,"5 - (1 = SMOOTH, 9 = CURLED)",2 - RED,1 - PRESENT,5 - FLAT,4,1 - STRAW,1 - GREEN,1 - SINGLE,3 - SPARSE,5 - SAME LEVEL,1 - PRESENT,0 - ABSENT,M - MIXED,4,1,3.4,2,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",3,9 - ERECT,0 - ABSENT,,9 - HIGH (ALL UNIFORM),MIX - MIXED,M - Mixed,"7 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,0.1,,,,,,,,,,,,,,,,
1047294,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047294,PI 653669,Capsicum baccatum L.,,0 - ABSENT,"5 - COMPACT, HEIGHT = WIDTH",1 - YELLOW,0 - ABSENT,M - MIXED,0 - ABSENT,9 - SERRATE,1 - WHITE OR PALE YELLOW,2 - YELLOW,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,5 - MEDIUM,2 - OBLATE,2 - GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",9,1 - STRAW,1 - GREEN,"7 - (1 = SINGLE, 9 = MULTIPLE)","1 - (0 = GLABROUS, 9 = EXCESSIVE)",1 - INSERTED,1 - PRESENT,,1 - CUP SHAPED,5,1,3.3,1.5,0 - GLABROUS,M,"7 - (1 = PENDANT, 9 = ERECT)",1 - PRESENT,,9 - HIGH (ALL UNIFORM),TAB - TABASCO,0 - SEPARATING CALYX (HAS Sp GENE),"3 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,0.1,,,,,,,,,,,,,,,,
1047299,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047299,Grif 9222,Capsicum baccatum L.,,0 - ABSENT,"5 - COMPACT, HEIGHT = WIDTH",1 - YELLOW,0 - ABSENT,"4 - (1 = POINTED, 9 = SUNKEN)",0 - ABSENT,"2 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,2 - YELLOW,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,5 - MEDIUM,3 - ROUND,3 - GREEN YELLOW,1 - SMOOTH,2 - RED,1 - PRESENT,5 - FLAT,3,1 - STRAW,1 - GREEN,"7 - (1 = SINGLE, 9 = MULTIPLE)","1 - (0 = GLABROUS, 9 = EXCESSIVE)","3 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,,2 - SAUCER SHAPED,3.5,1,4.3,2,0 - GLABROUS,3,9 - ERECT,1 - PRESENT,,9 - HIGH (ALL UNIFORM),ORN - ORNAMENTAL,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,0.1,,,,,,,,,,,,,,,,
1047307,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047307,Grif 9223,Capsicum frutescens L.,,0 - ABSENT,9 - TALL OR UPRIGHT,3 - BLUE,0 - ABSENT,5 - BLUNT,0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,2 - PURPLE,1,0 - NONE,0 - ABSENT,9 - ERECT,6 - BELL,2 - GREEN,"3 - (1 = SMOOTH, 9 = CURLED)",2 - RED,0 - ABSENT,5 - FLAT,3,1 - STRAW,1 - GREEN,1 - SINGLE,0 - GLABROUS,"7 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,0 - ABSENT,,2.5,,,3,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",3,9 - ERECT,,,9 - HIGH (ALL UNIFORM),,,"7 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1047312,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047312,PI 661084,Capsicum frutescens L.,,,,,,,,,,,,,,,,,,,,,2 - RED,,,,,,,,,,,,4.45,,2.5,1.22,,,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,677.14,479.54,1156.68,,,,,,,,
1047318,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047318,Grif 9225,Capsicum chinense Jacq.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.92,,5.8,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047323,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047323,Grif 9226,Capsicum frutescens L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43,,3.6,1.89,,,,,,,,,,,,,,,,,,,,,,29.25,17.71,46.97,,,,,,,,
1047333,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047333,PI 661088,Capsicum spp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,,4.7,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
